"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",913.191624149707,-0.377158344202277,0.134493979973817,-2.80427677339685,0.00504295945021086,0.00677503396076464
"ENSG00000000419",392.215574252771,0.276665861363908,0.181366669585556,1.52545041487568,0.127146792274935,0.149078042935867
"ENSG00000000457",446.645620267326,0.421094289168882,0.164278613228547,2.56329342507322,0.0103684380632568,0.0135547710683686
"ENSG00000000460",531.75428369009,3.52356429571013,0.193507715082791,18.2089085915907,4.38603191610362e-74,3.3837820213452e-73
"ENSG00000000971",3580.01689343712,-15.6382442453938,1.46710077555997,-10.6592842876966,1.57807148324849e-26,5.80270459637278e-26
"ENSG00000001036",392.718034638451,-1.41261329336627,0.17510054874849,-8.06744069885989,7.17870534438084e-16,1.9163858190532e-15
"ENSG00000001084",787.633553365949,0.167997287077285,0.128053214986495,1.31193337937671,0.189542613844715,0.216807261769984
"ENSG00000001460",137.92202609365,-0.187034142852541,0.298407215870145,-0.626774866375655,0.530806820829689,0.565870602732908
"ENSG00000001461",2592.60359359149,-3.86612540412538,0.0949928949102905,-40.6991007882903,0,0
"ENSG00000001497",1621.24654242698,1.233015203477,0.100274528131387,12.2963949714269,9.47075257279565e-35,4.17746179489226e-34
"ENSG00000001617",422.280212622239,-0.488479479962134,0.173700073953009,-2.81220075988155,0.00492037822415295,0.00661597049334906
"ENSG00000001629",3310.47277848036,0.0249123417664284,0.0783134659580525,0.318110576024976,0.750401061509939,0.775067753394708
"ENSG00000002016",395.408740110377,-0.0532588520872687,0.172620295863823,-0.308531808619327,0.757677700186042,0.781732704004648
"ENSG00000002330",63.7061622402707,-0.686848919176084,0.431370672685025,-1.59224760204689,0.1113290812419,0.131365178015188
"ENSG00000002549",694.477073688374,-0.52879555183868,0.134176754396723,-3.94103698674346,8.11301139353216e-05,0.000124105969022608
"ENSG00000002586",9013.07275484043,-3.51032953531651,0.0673575691665374,-52.1148488395927,0,0
"ENSG00000002746",483.99637577794,-7.29957222524982,0.393582871249814,-18.546468249673,8.70896343265878e-77,6.98385270425155e-76
"ENSG00000002834",2656.50245432441,-3.00520321310116,0.0895319021686794,-33.5657250690298,5.30890624070457e-247,1.40720617188434e-245
"ENSG00000002919",731.959547222159,0.803728221997506,0.140454770978699,5.72232766745529,1.05074405825122e-08,2.03459269829246e-08
"ENSG00000003056",2384.72113908609,-0.103063415433309,0.0892156957350438,-1.15521618235641,0.248001909558333,0.278549607879217
"ENSG00000003096",2232.2113079122,7.3805900777666,0.24095331640135,30.6307885195194,4.76389915020729e-206,1.02585991685402e-204
"ENSG00000003137",414.771321279336,-9.08337348443047,0.742247032410587,-12.2376689805421,1.95568905324726e-34,8.57587122117115e-34
"ENSG00000003147",2677.32684097428,11.0083568942851,0.725890648360672,15.1653102559539,6.00146439914213e-52,3.5255816862315e-51
"ENSG00000003249",681.989881955995,2.88083143116352,0.157522156872505,18.2884204251672,1.02337787349728e-74,7.99054341818997e-74
"ENSG00000003393",2120.88379473685,-1.05299747285697,0.0910417248286188,-11.56609757602,6.12036239758795e-31,2.48835299535181e-30
"ENSG00000003400",61.1696312132403,-6.30646344424863,0.830863457336468,-7.59025251208605,3.19282663406592e-14,8.0110513501312e-14
"ENSG00000003402",1825.01259934966,-2.50214452718914,0.0968976682566138,-25.8225463234339,4.95068472825515e-147,7.4648354260576e-146
"ENSG00000003509",567.803311856805,0.724832414683425,0.150532762965237,4.81511400179915,1.47115878024871e-06,2.531182651766e-06
"ENSG00000003756",2235.78468055403,-1.28047472127182,0.0925268801848804,-13.838948408433,1.48361123493017e-43,7.67080360261388e-43
"ENSG00000003987",113.717512887721,2.3629218645946,0.352332512409832,6.70651098427742,1.99332849608293e-11,4.42223157937101e-11
"ENSG00000003989",520.862557386895,3.94157625795933,0.20583607549511,19.1491032292489,9.84677883084067e-82,8.34776949840299e-81
"ENSG00000004139",321.717573687225,0.988054635028393,0.194883579827298,5.06997375512081,3.978705634222e-07,7.09507592051065e-07
"ENSG00000004142",3132.33740415846,-0.160200939077158,0.0768041084872247,-2.08583814372124,0.036993286955283,0.0459598888471238
"ENSG00000004399",6100.44596435892,-4.25995877598208,0.0751191442382386,-56.7093624292594,0,0
"ENSG00000004468",17.6559643919832,3.30131383101783,1.05275487097115,3.13588084182638,0.00171338804020999,0.00238610364586137
"ENSG00000004487",464.660622748905,2.85247088164835,0.186997365098381,15.2540699177641,1.54683391513855e-52,9.17019323118791e-52
"ENSG00000004534",3747.08838844147,0.702854308687996,0.075351329704077,9.32769615942116,1.08197067496798e-20,3.40348521270591e-20
"ENSG00000004660",378.347610848097,-1.10936011477321,0.176594910494602,-6.28194839628247,3.34355840495267e-10,7.00400446447334e-10
"ENSG00000004700",1302.65449033453,-0.255617981639811,0.110032810408613,-2.32310690502733,0.0201734101329453,0.0257301361856939
"ENSG00000004766",869.489501593054,0.65497007492576,0.127702100832819,5.12889036792912,2.91455005308856e-07,5.24736977683564e-07
"ENSG00000004776",292.51386850254,-5.91472072862468,0.348087263199063,-16.9920630656405,9.402313440374e-65,6.48727724237923e-64
"ENSG00000004777",268.492763703019,2.40794314500564,0.272871659580361,8.82445303667199,1.09996081164348e-18,3.24830750890733e-18
"ENSG00000004779",1170.37584004852,1.24742194927984,0.110937010155873,11.244416516428,2.4672268124275e-29,9.69321182668868e-29
"ENSG00000004864",1863.28680472636,2.78236267946893,0.10754792380526,25.8709102047105,1.41568311116071e-147,2.15056920002791e-146
"ENSG00000004866",608.238627318062,-1.01754689801518,0.165446202512224,-6.15031885026191,7.73273326094877e-10,1.58965518827765e-09
"ENSG00000004897",2778.61908874524,0.290846628243532,0.102102819310866,2.84856608472299,0.00439167316215284,0.00592859216522037
"ENSG00000004961",274.092953335325,0.171653548789514,0.214807163442749,0.799105327952731,0.424229340515159,0.460425500029948
"ENSG00000004975",2189.12185179867,-0.472725085518303,0.0924240926769955,-5.11473872045882,3.14175529965646e-07,5.64429445100468e-07
"ENSG00000005007",4035.12172675167,-0.0286317965399967,0.0805047638590285,-0.355653444187896,0.722100114358684,0.748846421704983
"ENSG00000005020",359.624189709882,-3.3437752896607,0.204721439180737,-16.3332931960715,5.72110173879905e-60,3.7133680870983e-59
"ENSG00000005022",3453.50358534747,1.53913474349239,0.0802336969035429,19.1831462701107,5.11872069569336e-82,4.36548055017971e-81
"ENSG00000005059",364.184182851833,1.26186765644531,0.184980202736099,6.82163624961287,9.00093432638582e-12,2.03622535285721e-11
"ENSG00000005073",861.381106206672,-13.5829909619219,1.44813750976415,-9.37962788087308,6.62059724738857e-21,2.09277328934774e-20
"ENSG00000005075",967.047284287972,1.37655575014171,0.123230053659559,11.1706171446184,5.67849597009558e-29,2.21324511605533e-28
"ENSG00000005100",616.771143820516,1.29816800202679,0.145798935639559,8.90382358644986,5.39551784537536e-19,1.61073408160807e-18
"ENSG00000005102",17.7004367787147,-3.85420285645283,0.954153292244916,-4.039395857855,5.35890552785727e-05,8.29927769377874e-05
"ENSG00000005108",367.55893253794,6.96273342617306,0.511985120578027,13.5994839426431,4.03268811490115e-42,2.02688144871126e-41
"ENSG00000005156",1187.75695079537,1.25502641351417,0.115327688909885,10.8822644880608,1.40040097789929e-27,5.30282189928666e-27
"ENSG00000005175",996.579054321492,0.502646521052215,0.134540775290399,3.73601623721343,0.00018695860128832,0.000278074057548375
"ENSG00000005194",1605.12764143146,1.05339813136877,0.0975753840852586,10.795736457961,3.60560139499321e-27,1.35200553889182e-26
"ENSG00000005206",1022.59304229812,-0.622853381064766,0.113893953049426,-5.46871334595322,4.53314190995132e-08,8.53501877595862e-08
"ENSG00000005238",990.609587820622,-2.15308551469125,0.123111756133213,-17.4888701316348,1.74176311200276e-68,1.25023984549911e-67
"ENSG00000005243",1371.48672146184,-4.78848271997912,0.138119157792508,-34.6692145862394,2.29374472043196e-263,6.38926856176684e-262
"ENSG00000005249",1239.86110099991,2.95544898960341,0.12411470582405,23.8122386060616,2.4943694979421e-125,3.14759356681808e-124
"ENSG00000005302",973.81740252061,-0.349807165629455,0.116932198072243,-2.99153844190407,0.00277575587690449,0.00380270540441372
"ENSG00000005339",4487.11959264521,-0.903573618312642,0.0699994096016076,-12.9083034193461,4.04106705873561e-38,1.90213454080829e-37
"ENSG00000005379",422.772840709242,0.0785187865963386,0.18120798539859,0.43330754118604,0.664791360290662,0.694556681031803
"ENSG00000005436",276.28255079583,0.913951924042515,0.212412517694228,4.30272158140025,1.68712804261583e-05,2.70251863139699e-05
"ENSG00000005448",697.175465143963,1.95566635912231,0.143703080000529,13.6090775445809,3.5367964437668e-42,1.77952494098892e-41
"ENSG00000005469",571.329091966578,-0.119840938365852,0.148227816736583,-0.808491557146943,0.418807664389729,0.455104917220127
"ENSG00000005471",137.782507907785,2.3396330217637,0.320380476090506,7.30267040711546,2.82111662935619e-13,6.81877638007404e-13
"ENSG00000005483",1944.91308316432,-0.145995230323227,0.0942182123392849,-1.54954362536078,0.121251092880822,0.142564683302959
"ENSG00000005486",2135.2258286975,-0.48054997936025,0.0881641283448784,-5.45062927952337,5.0191900752465e-08,9.43019423588419e-08
"ENSG00000005513",18.8246233347896,-8.06715511917316,1.63961289075359,-4.9201583890118,8.64742051366636e-07,1.51120176294079e-06
"ENSG00000005700",2102.98707110281,-0.412680257598012,0.0926300613124585,-4.45514395381824,8.3836922116808e-06,1.37070382427136e-05
"ENSG00000005801",1205.91478350523,2.73511643248774,0.142512563206679,19.1921074952609,4.30809310403925e-82,3.67854812494869e-81
"ENSG00000005810",1787.85825871833,-1.38606839798186,0.0970193956552821,-14.2865082659005,2.65596286425994e-46,1.43799830391312e-45
"ENSG00000005882",621.995112166058,-1.24126942797286,0.144335340855105,-8.59989951607863,7.97859248059352e-18,2.27909462911435e-17
"ENSG00000005884",4356.07967865253,-1.89828213069943,0.0729143524315629,-26.0344097889527,2.02031184454983e-149,3.09882745639248e-148
"ENSG00000005889",1077.90516218729,-0.117119799194985,0.115965294984151,-1.00995560103556,0.31251656216079,0.346283726124606
"ENSG00000005893",4360.30401463266,-2.79155956734989,0.0747572853524094,-37.3416390682239,3.46541693429145e-305,1.13394815270585e-303
"ENSG00000005961",59.6849614033384,2.73600413500986,0.526242407600434,5.19913274850941,2.00220499284039e-07,3.63855732680815e-07
"ENSG00000006007",2265.1275388232,-1.52586940853827,0.0863657875449805,-17.6675215025808,7.46033790994642e-70,5.46528305765195e-69
"ENSG00000006016",31.1079553113003,-1.21873607552396,0.592381541887352,-2.05734984861449,0.0396525855647715,0.0491179969479555
"ENSG00000006025",458.241654671519,0.625113596658157,0.162814838671592,3.83941415756982,0.000123328239812931,0.000185998534170084
