"SYMBOL"
"CFTR"
"URS000034B6F5_9606"
"URS000037C5A8_9606"
"URS000013D17D_9606"
"URS00002075FA_9606"
"anxa2-pcsk9_human"
"URS000024B619_9606"
"URS000024A59E_9606"
"URS0000251D0B_9606"
"URS00002C0FCB_9606"
"URS0000483184_9606"
"URS000059311D_9606"
"URS00004C8DD5_9606"
"URS00003B95DA_9606"
"URS0000070CD2_9606"
"URS00003BBF48_9606"
"URS000019B0F7_9606"
"TSPO"
"PPARG"
"PCSK9"
"ZDHHC8"
"SIRT1"
"ABCA12"
"OSBPL6"
"ABCA2"
"TREM2"
"CAV1"
"PLA2G10"
"CD36"
"APOA5"
"LIPG"
"YJEFN3"
"PIP4K2A"
"ENPP7"
"ABCA8"
"EEPD1"
"TSPO2"
"VPS4A"
"FURIN"
"ABCA3"
"ABCA5"
"SHH"
"TSKU"
"ABCA7"
"CETP"
"MSR1"
"NPC2"
"SCARB1"
"ABCB4"
"ABCA13"
"PLTP"
"NR1H2"
"CES1"
"STX12"
"APOA4"
"RXRA"
"NR1H3"
"NPC1"
"APOB"
"RELCH"
"ARL8B"
"APOC3"
"APOC2"
"APOC1"
"APOA2"
"APOE"
"APOA1"
"LDLRAP1"
"NFKB1"
"CEL"
"GPS2"
"LEP"
"SCP2"
"CLU"
"LAMTOR1"
"ABCG5"
"ABCG8"
"OSBPL2"
"ANXA2"
"SERAC1"
"SOAT2"
"CYP8B1"
"SYT7"
"OSBPL5"
"ABCG4"
"STAR"
"LRP6"
"ARV1"
"LIPC"
"NUS1"
"STARD4"
"OSBP"
"TPCN2"
"STARD3"
"NPC1L1"
"LIMA1"
"TTC39B"
"PON1"
"ABCA1"
"NFKBIA"
"APOM"
"NAXE"
"AKR1C1"
"VPS4B"
"SCP2D1"
"URS000075B7E4_9606"
"PTCH1"
"STARD5"
"PNLIP"
"SREBF2"
"LRP1"
"LPCAT3"
"SOAT1"
"ABCG1"
"LCAT"
"EGF"
"LDLR"
"ADIPOQ"
