"SYMBOL"
"SCARB1"
"APOE"
"CYP46A1"
"O75612"
"CEL"
"CYP7A1"
"MT3"
"AKR1D1"
"CYP27A1"
"SCARF1"
"SNX17"
"Q59ER2"
