"SYMBOL"
"VPS4B"
"APOA1"
"ARV1"
"NPC2"
"CFTR"
"LDLR"
"ABCA5"
"SCARB1"
"CD36"
"A8K6C1"
"A8K977"
"B4DMZ5"
"CETP"
"ABCA8"
"ABCA1"
"APOA2"
"LCAT"
"LIPC"
"MSR1"
"ABCG1"
"CAV1"
"STARD3"
"LDLRAP1"
"Q5TZS4"
"OSBPL5"
"OSBPL2"
