"SYMBOL"
"CYTB"
"ND5"
"ATP6"
"ND2"
"ND1"
"ND6"
"COX1"
"ND4L"
"ND4"
"COX3"
"COX2"
"ND3"
"ATP8"
"LMO6"
"SDHA"
"CLN8"
"BCKDK"
"CPT1C"
"SPHK2"
"HK1"
"C10orf70"
"VDAC2"
"SIRT1"
"DDIT4"
"PPIF"
"NOL7"
"TMEM14C"
"SIRT5"
"OXCT1"
"FLJ30596"
"BCKDHA"
"TIMM50"
"ADCK4"
"MYOHD1"
"KLC3"
"NR4A1"
"SLC44A1"
"HSDL2"
"TEX10"
"ARAF"
"NCBP1"
"ELK1"
"MTP18"
"PISD"
"YWHAH"
"SOX10"
"NBR1"
"FKBP10"
"hCG_16955"
"BECN1"
"VAT1"
"C9orf89"
"BCL2"
"CHCHD4"
"hCG_2001997"
"ABHD6"
"C11orf65"
"DLAT"
"NRGN"
"DEGS1"
"KMO"
"MRPL55"
"TOMM20"
"HSPD1"
"IDH1"
"NDUFB3"
"PNKD"
"BCS1L"
"CPS1"
"BOK"
"PEX11B"
"MDH2"
"hCG_2044796"
"GLYATL2"
"HRASLS3"
"BAD"
"MRPL49"
"PC"
"CPT1A"
"CHCHD8"
"NDUFS8"
"NDUFC2"
"UCP2"
"GATM"
"ADSS"
"TFB2M"
"CLPX"
"AGPAT5"
"TIMM9"
"ARG2"
"PSEN1"
"DLST"
"ALDH6A1"
"NDUFB1"
"C14orf2"
"MT3"
"hCG_2025883"
"ARL2BP"
"DLD"
"NDUFA5"
"IPLA2(GAMMA)"
"ILF3"
"GCDH"
"PRKACA"
"MGC26694"
"FKBP8"
"C8orf72"
"MTFR1"
"ADHFE1"
"STOM"
"FAM73B"
"ABL1"
"BTBD14A"
"hCG_1642326"
"BRP44"
"CPNE3"
"COX6C"
"DECR1"
"ENY2"
"HRSP12"
"NDUFAF1"
"FAM82C"
"LIAS"
"NDUFA4"
"FLJ10803"
"ALPL"
"MRPS27"
"GFM2"
"ARSB"
"PTCD2"
"COX7C"
"KCNJ8"
"CS"
"SHMT2"
"ELK3"
"SLC25A3"
"MRPL42"
"MTERFD3"
"USP30"
"COX6A1"
"PPP1CC"
"DIABLO"
"CA5B"
"PDHA1"
"HCCS"
"MRPL23"
"ARMCX3"
"ARMCX2"
"ARMCX1"
"MRPS10"
"MAPK14"
"MRPL14"
"TTC19"
"GRSF1"
"NYD-SP26"
"MRP63"
"MTRF1"
"FLJ10154"
"FLJ10769"
"DMD"
"A0A087WSV2"
"MCL1"
"MRPL46"
"ATP5F1D"
"PYCR2"
"MICOS10"
"MRPL51"
"MYO19"
"MRPL45"
"NDUFC2-KCTD14"
"SLIRP"
"GTPBP8"
"MYC"
"A0A087WV05"
"A0A087WVE0"
"MTHFD1L"
"NME4"
"MPC1"
"SH3GLB1"
"BCL2L13"
"NGRN"
"PRODH"
"SDHB"
"PRKN"
"COX16"
"NDUFA10"
"RMND1"
"NDUFB5"
"APOOL"
"IMMT"
"SURF1"
"SYNJ2BP-COX16"
"MRM1"
"IDH3B"
"NDUFB6"
"TOMM7"
"TRAK1"
"SELENOO"
"ZMIZ2"
"MLYCD"
"CYP2D7"
"COI"
"UQCRHL"
"A0A096LPI6"
"NDI"
"MRS2"
"PITRM1"
"MFF"
"HADH"
"FDXR"
"CCM2"
"IVD"
"PRORP"
"ATP5MJ"
"cytb"
"ACSS3"
"ATP5IF1"
"ACAA2"
"GATD3B"
"PIGBOS1"
"GSTZ1"
"GCKR"
"NOL6"
"LRPPRC"
"IMMP2L"
"ECI2"
"COX7B2"
"APEX1"
"GIT1"
"SFXN2"
"NADK2"
"MT-RNR1"
"MTRES1"
"MYCBP"
"COQ6"
"POLG"
"OGDH"
"BDNF"
"MRPS18B"
"TAMM41"
"MYOC"
"BNIP3"
"YWHAB"
"APOO"
"HEL-S-284"
"cytB"
"ANXA6"
"SLC25A4"
"ACADM"
"SLC25A10"
"BAK1"
"BCL2L1"
"FXN"
"CASP2"
"CYP11A1"
"ETFA"
"ACADSB"
"NDUFS4"
"PARK2"
"SDHC"
"FH"
"PPP3CA"
"STAR"
"UCP3"
"PEX5"
"SDHD"
"AMMECR1"
"AKAP10"
"MRPS28"
"HAX1"
"ETHE1"
"AP3B1"
"CDK5RAP1"
"METTL17"
"ELAC2"
"ATCAY"
"NDUFAF2"
"MCCC1"
"EFHA1"
"GLYATL1B"
"SUCLA2"
"COA8"
"ALDH1B1"
"MICU1"
"SLC11A2"
"U81"
"HIM1"
"MICOS13"
"A0A140VJK2"
"A0A140VJL0"
"A0A140VJL2"
"A0A140VJQ4"
"A0A140VJQ5"
"A0A140VJX1"
"A0A140VJY2"
"A0A140VK04"
"A0A140VK05"
"A0A140VK13"
"A0A140VK14"
"A0A140VK19"
"A0A140VK29"
"A0A140VK46"
"A0A140VK76"
"AK2"
"A0A140VKB3"
"A0A140VKB7"
"A0A140VKF4"
"A0A140VKG0"
"TXNRD2"
"AMT"
"CPT2"
"ALDH7A1"
"ISCA1"
"A0A1B0GUH1"
