"SYMBOL"
"BCL9"
"PAF1"
"EIF4ENIF1"
"CRSP8"
"FANCC"
"SURB7"
"TBX3"
"SS18"
"CDH2"
"LIG4"
"seTCTP"
"RAF1"
"LSM1"
"BRAF"
"SMC1L1"
"A0A384P5C6"
"HESX1"
"NR2E1"
"DLL1"
"WNT7A"
"WNT9B"
"FGF10"
"KLF4"
"MED7"
"FOXO3"
"LDB2"
"MED14"
"FZD7"
"LRP5"
"MED6"
"ESRRB"
"EOMES"
"EIF4E"
"FGF4"
"KIT"
"SKI"
"TPT1"
"LIF"
"SPI1"
"GATA2"
"DDX6"
"CTNNB1"
"BMPR1A"
"STAT3"
"NOTCH1"
"YAP1"
"ZFP36L2"
"SOX2"
"SOX9"
"PRRX1"
"NANOS2"
"JAG1"
"POU5F1"
"RBPJ"
"SOX4"
"FOXO1"
"TCF15"
"KLF10"
"REST"
"NOG"
"MED21"
"CUL4A"
"HES1"
"SMC1A"
"PCM1"
"VPS72"
"PHF19"
"HES5"
"TUT4"
"RIF1"
"CRSP9"
"NIPBL"
"CDC73"
"MED27"
"FUT10"
"CTR9"
"METTL3"
"LDB1"
"HOOK3"
"SMC5"
"DIS3L2"
"ASPM"
"SFRP1"
"NKAP"
"MCPH1"
"TET1"
"SETD6"
"PIWIL2"
"LEO1"
"RTF1"
"PROX1"
"MED12"
"MED30"
"MED15"
"NODAL"
"CDX2"
"ASCL2"
"PELO"
"GNL3"
"SRRT"
"FANCD2"
"TRIM8"
"PRDM14"
"MED28"
"KDM4C"
"NANOG"
"LIN28A"
"METTL14"
"SIX2"
"ZNF358"
"IGF2BP1"
"SALL4"
"PADI4"
"SMC3"
"MTF2"
"MMP24"
"ZHX2"
