"SYMBOL"
"MRE11A"
"NBN"
"FBXO31"
"BUB1"
"MAD1L1"
"EME2"
"A8K1D3"
"A8K5A6"
"B2RC06"
"B4DYG2"
"BUB1B"
"TICRR"
"BUB1B-PAK6"
"AURKB"
"TEX14"
"TP53"
"FOXN3"
"CHEK1"
"BIRC5"
"ZW10"
"ZNF207"
"BUB3"
"TRIAP1"
"CDC14B"
"HUS1"
"RAD17"
"ZWINT"
"SYF2"
"CHEK2"
"CDK1"
"TPR"
"ATF2"
"RPA2"
"MUC1"
"CCND1"
"CDK2"
"APC"
"PML"
"TTK"
"BRCA1"
"CDKN1A"
"CASP2"
"MSH2"
"CDKN1B"
"BRCC3"
"CENPF"
"MRE11"
"KNTC1"
"CCNG1"
"HMGA2"
"PLK1"
"BLM"
"RPL26"
"PRKDC"
"CRADD"
"FOXO4"
"MDM2"
"XPC"
"IK"
"MAD2L1"
"ATM"
"PPP2R5C"
"ORC1"
"NAE1"
"DGKZ"
"MDC1"
"TRIP13"
"PLK5"
"KLHL22"
"SETMAR"
"INTS3"
"SDE2"
"MRNIP"
"RINT1"
"RFWD3"
"ABRAXAS1"
"RAD9B"
"GIGYF2"
"RPS27L"
"TAOK1"
"NEK11"
"HUS1B"
"BRSK1"
"TOPBP1"
"PSMG2"
"NABP1"
"EME1"
"CHMP4C"
"PABIR1"
"SPDL1"
"CHFR"
"CDK5RAP3"
"ZFYVE19"
"ZNF830"
"MUS81"
"PRAP1"
"UIMC1"
"GML"
"RAD9A"
"CDC6"
"NABP2"
"WAC"
"TIPIN"
"FANCD2"
"STK33"
"PCBP4"
"RBM38"
"TAOK3"
"PLK3"
"ZWILCH"
"CLSPN"
"PIDD1"
"TRIM39"
"TREX1"
"BABAM1"
"BABAM2"
"DONSON"
"PLK2"
"GTSE1"
"DTL"
"NOP53"
"MAD2L2"
"TAOK2"
"FZR1"
"VPS4A"
"NBS1"
"mcc_human"
"brca1-a_human"
"brca1-c_human"
"inip-ints3-nabp2_human"
"ndc80_human-1"
"inip-ints3-nabp1_human"
"md1l1_human-1"
