"","Fibroblast_1","Fibroblast_2","SH.SY5Y_1","SH.SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACIN1",9068.54793635662,8817.7848318001,6660.98711718845,6642.01445767479,7797.33358575499,-0.427098352382277,0.0633956022968819,-6.7370343826402,1.61651939477686e-11,4.49050791640336e-11
"ACOT12",5.20956365724924,6.45046439780549,0,0,2.91500701376368,-5.36924201836078,2.48673386127408,-2.15915426333956,0.0308382010124597,0.0453036939707305
"ACOT13",307.364255777705,298.011455178613,354.967040585212,373.570075966896,333.478206877107,0.267184286536949,0.196948306818239,1.35662139397588,0.174901540419787,0.224563634902454
"ACOX1",1100.5203225939,1055.29597548098,833.101524132103,840.917002279391,957.458706121594,-0.364897281956323,0.122542169592873,-2.97772826422641,0.00290393317858856,0.00483680723466391
"ACOX3",871.299521674936,817.918885641736,596.71183546652,591.101622260376,719.257966260892,-0.508009939621016,0.139060711588439,-3.6531521651098,0.000259040616561509,0.000474140083164206
"ACP4",1.30239091431231,1.2900928795611,7.65015173675025,6.91796436975733,4.29014997509525,2.49043138313032,1.82876157724009,1.36181305104233,0.173256891733287,0.222704537137527
"ACP6",302.154692120456,242.537461357486,306.00606947001,309.771071223578,290.117323542883,0.177113977403344,0.217846779198955,0.813020867485901,0.416206094097183,0.478659554587389
"ACP7",0,0,0.765015173675025,0.768662707750814,0.38341947035646,1.68530489777293,4.89226936254131,0.344483259788765,0.730482883291038,NA
"ACR",0,2.58018575912219,0.765015173675025,1.53732541550163,1.22063158707471,-0.165938604125205,3.13896455719443,-0.0528641216240808,0.957840171200513,0.964369996305028
"ACRBP",6.51195457156155,5.16037151824439,26.0105159049509,26.1345320635277,15.9543435145711,2.15977584884677,0.938379370518003,2.30160201375115,0.0213576264786074,0.0321775861006536
"ACSBG1",6.51195457156155,3.87027863868329,5.35510621572518,6.91796436975733,5.66382594893184,0.241736716858884,1.43387077977087,0.168590308324376,0.866118904277395,0.891308983897678
"ACSF2",458.441601837933,505.71640878795,328.956524680261,323.606999963093,404.180383817309,-0.563203571813718,0.180963487762438,-3.11224976252154,0.00185667344693258,0.00314896563038775
"ACSF3",683.755230013963,557.320123970394,691.573717002223,709.475679254002,660.531187560145,0.175034333534873,0.154665366157071,1.13169701714032,0.257761836023124,0.315519064721927
"ACSL1",1189.08290476714,1175.27461328016,1409.92296508307,1409.72740601499,1296.00197228634,0.254075592542065,0.108180699661281,2.34862219728276,0.018843015133997,0.0285919564938627
"ACSL5",10.4191273144985,9.03065015692768,0,0,4.86244436785654,-6.10730110450215,2.12918498457325,-2.86837505841525,0.00412586118374019,0.00675605739107553
"ACSM3",13.0239091431231,6.45046439780549,8.41516691042528,9.99261520076059,9.47053891302862,-0.0808152999093947,1.12567994648157,-0.0717924310209056,0.942767096448611,0.951902762385305
"ACSM4",20.838254628997,32.2523219890274,67.3213352834022,69.1796436975733,47.39788889975,1.36191574755619,0.532173339870546,2.55915816430692,0.0104925991105983,0.0164336318050905
