"","Fibroblast_1","Fibroblast_2","SH.SY5Y_1","SH.SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACO2",1930.14333501084,1828.06161033807,1025.12033272453,1020.78407589308,1451.02733849163,-0.877279396300353,0.104654220928604,-8.38264704964785,5.17504794825817e-17,1.78390530451018e-16
"ACOT8",617.333293384035,687.619504806065,394.747829616313,395.092631783919,523.698314897583,-0.724422514504768,0.161985063471613,-4.47215625304688,7.74348118991891e-06,1.5937383001646e-05
"ACOT9",1993.96048981215,1835.80216761544,826.216387569027,814.782470215863,1367.69037880312,-1.22264274465986,0.109267895692871,-11.1894050572408,4.59506413488932e-29,2.22153627289952e-28
"ACOX2",280.014046577147,314.782662612908,3.0600606947001,3.07465083100326,150.232855178939,-6.59930529129805,0.582476506769398,-11.3297364178685,9.34856414871527e-30,4.58360316113684e-29
"ACP2",1578.49778814652,1577.78359170322,550.045909872343,543.444534379826,1062.44295602548,-1.52928078740403,0.118391571790006,-12.9171423631114,3.60274988016817e-38,2.08836532302991e-37
"ACP3",281.316437491459,256.728483032658,18.3603641682006,18.4479049860195,143.713297419584,-3.86959113014163,0.350025052614804,-11.0551833396909,2.06913642599256e-28,9.87418180923226e-28
"ACSL3",5213.47082999218,5619.64458336814,2590.34137806364,2589.62466241249,4003.27036345911,-1.06445511555197,0.0773838526042643,-13.7555197851873,4.71877034056808e-43,2.98042378074408e-42
"ACSL4",2576.12922850975,2956.89287995403,1324.24126563147,1335.93578607092,2048.29979004154,-1.05659331536559,0.100283368264724,-10.5360772543702,5.89049433988706e-26,2.64108120033373e-25
"ACSS1",645.985893498906,639.886068262304,11.4752276051254,12.298603324013,327.411448172587,-5.75731891374777,0.322472035546838,-17.8536997913158,2.7050716387936e-71,2.5078022223401e-70
"ACSS2",3692.2782420754,3520.66346832223,507.205060146542,504.242736284534,2056.09737670718,-2.83414817407449,0.0974468503537516,-29.0840408262141,5.71418814492568e-186,1.36114686470432e-184
"ACSS3",610.821338812474,643.756346900987,0.765015173675025,3.07465083100326,314.604337929535,-8.35399635393349,0.675116697933098,-12.3741515792894,3.60685429495355e-35,1.97800495142044e-34
"ACTB",131631.347318631,127773.37897749,72663.4362411749,70894.5301985654,100740.673183965,-0.8535702159284,0.051966507133241,-16.4253913340734,1.25869163182774e-60,1.01076211229136e-59
"ACTG1",96301.3889860809,92300.9851610782,39743.3032875912,39698.3542044986,67011.0079098122,-1.24737866660768,0.0529051433670422,-23.5776445770819,6.53664041896785e-123,1.00106673467764e-121
"ACTG2",833.530185159879,866.942415065057,23.7154703839258,24.5972066480261,437.196319314222,-5.13744869138134,0.247398234517345,-20.7659068440974,8.80496533162638e-96,1.06436677005226e-94
"ACTR1B",2098.15176295713,2176.38668781957,1221.72923235902,1221.40504261604,1679.41818143794,-0.807051769122984,0.098311854211141,-8.20909925459962,2.22853957362897e-16,7.49495368683453e-16
"ACTR3",8141.24560536626,8455.26873264343,4215.99862212306,4224.57024179848,6259.27080048281,-0.9754778421522,0.0669452154856378,-14.5712854171255,4.27765647503026e-48,2.92950474080298e-47
"ACTRT3",169.3108188606,159.971517065576,35.9557131627262,34.5898218487867,99.9569677344223,-2.22265035428608,0.364159553742506,-6.10350691460287,1.03766077015317e-09,2.64182739023855e-09
"ACVR1",3179.13622183635,3087.19226078971,739.004657770075,737.916199440782,1935.81233495923,-2.08501706723705,0.0956036663312913,-21.8089655684535,1.90740016871674e-105,2.5132105869267e-104
"ACVRL1",1905.39790763891,1800.96965986729,101.747018098778,101.463477423108,977.394515757022,-4.18893738039721,0.147996926487066,-28.304218741754,3.06648051167233e-176,6.95341855944498e-175
"ADA2",148.472564231603,187.063467536359,22.1854400365757,21.5225558170228,94.8110069053903,-2.94057528350772,0.396868628153199,-7.40944250794398,1.2683144375623e-13,3.84318508609423e-13
