"","Fibroblast_1","Fibroblast_2","SH.SY5Y_1","SH.SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CXCR4",0,0,1238.55956617987,1244.46492384857,620.756122507109,12.3462283081813,1.44982873760597,8.51564601248563,1.65664162281789e-17,5.80251625529782e-17
"DENND6A",225.31362817603,251.568111514414,845.341766910903,843.991653110394,541.553789927935,1.8246208545619,0.167490832210079,10.8938550873837,1.23307640807884e-27,5.75819898675033e-27
"DIO3",0,5.16037151824439,48.1959559415266,46.8884251727997,25.0611881581427,4.19893878214538,1.00173351840859,4.19167244080644,2.76905599832358e-05,5.47174486044533e-05
"DNER",19.5358637146847,18.0613003138554,82.6216387569027,82.2469097293371,50.616428128695,2.13273378775586,0.529471132117632,4.02804545589851,5.62424713344112e-05,0.00010851097729679
"DYNC1I1",5.20956365724924,7.74055727736658,70.3813959781023,70.7169691130749,38.5121215064483,3.44484996082831,0.698918258450232,4.92883097440731,8.2723101920316e-07,1.8163790084223e-06
"EIPR1",504.025283838864,494.1055728719,1863.57696307236,1847.86514943296,1177.39324230402,1.89470261177377,0.118579612369767,15.9783167941679,1.80966787176805e-57,1.4047257373907e-56
"ENTR1",1281.55265968331,1226.8783284626,2076.25118135402,2077.69529905045,1665.5943671376,0.727727528860256,0.0996709299443069,7.30130168612742,2.84996909766947e-13,8.51281659423466e-13
"EPHA8",0,0,182.838626508331,188.32236339895,92.7902474768202,9.60424855912939,1.48477355563134,6.46849381355365,9.89845692870951e-11,2.63669059719577e-10
"FGFR4",45.5836820009309,36.1226006277107,306.00606947001,303.621769561572,172.833530415056,2.89981805505413,0.313366917173815,9.25374663415949,2.16758465774126e-20,8.31584771336741e-20
"GGA1",1486.02803323035,1393.30030992598,2223.8991098733,2205.29330853709,1827.13019039168,0.62135381106736,0.097162645997086,6.39498651658781,1.60561523520256e-10,4.23377878507688e-10
"GNPNAT1",421.974656237189,516.037151824439,776.490401280151,787.879275444585,625.595371196591,0.737754245416768,0.158021733303305,4.66868847717757,3.03128610103732e-06,6.42578171992235e-06
"GRB14",13.0239091431231,11.6108359160499,113.222245703904,116.068068870373,63.4812649083624,3.21863081720229,0.528169746596595,6.09393256229159,1.10170086630751e-09,2.80109094511478e-09
"GRB2",3568.55110521573,3436.80743115076,5467.56344625541,5431.37069296726,4476.07316889729,0.63767492880456,0.0726321819588351,8.77950946270576,1.64189178131893e-18,5.96489625966219e-18
"HSPA8",28132.9461400602,29317.3606880259,44104.6547927126,44185.0384296401,36435.0000126097,0.619925940989813,0.0541677440137102,11.4445589765176,2.50374492446547e-30,1.24447186997722e-29
"HSPD1",3470.87178664231,3808.35418046436,18642.6547672867,18665.436532313,11146.8293166766,2.35758234489274,0.0667068403304581,35.3424376452781,1.31010364179527e-273,4.67453786811991e-272
"INPP5F",877.811476246498,954.668730875212,3040.93531535823,3026.22508041496,1974.91015072372,1.7271466340168,0.0982846426558424,17.5729044471846,3.97301022714452e-69,3.58732619339833e-68
"KCNK1",152.37973697454,154.811145547332,579.881501645669,583.414995182868,367.621844837602,1.92099056263429,0.199246539736113,9.64127439893559,5.35193642499289e-22,2.15549651985011e-21
"KCNQ1",7.81434548587387,5.16037151824439,236.389688665583,227.524161494241,119.222141790986,5.16123420238429,0.550295000321392,9.37903160917316,6.65814166915163e-21,2.60077916533742e-20
"KIAA0319",5.20956365724924,5.16037151824439,49.7259862888766,49.9630760038029,27.5147493670433,3.26504562279324,0.803014510427911,4.06598583262632,4.78298414757179e-05,9.27860682608329e-05
"KIFC1",343.83120137845,372.836842193157,3239.83926051373,3241.45063858518,1799.48948566763,3.17677278920926,0.111229919604476,28.5604161227985,2.0855066473364e-179,4.78651958085965e-178
"KREMEN2",6.51195457156155,1.2900928795611,112.457230530229,107.612779085114,56.9680142666164,4.82154084468822,0.742211530448931,6.49618154243964,8.23842354423069e-11,2.20626593306865e-10
"LAMP5",1.30239091431231,0,1198.77877714876,1178.359930982,594.610274761269,10.8406603320245,1.44839084080773,7.48462364342139,7.17524551341493e-14,2.19694194699548e-13
"LAMTOR2",438.905738123249,406.379257061746,1606.53186471755,1607.27372190695,1014.77264545238,1.92686154551751,0.127561146001068,15.1053953803564,1.49208724234385e-51,1.07562010712937e-50
"LAMTOR4",655.102629899092,638.595975382743,1615.71204680165,1608.81104732245,1129.55542485149,1.31760855687247,0.117499476294412,11.2137398261335,3.49123630962142e-29,1.69076582499601e-28
"LAPTM4B",1612.35995191864,1671.96037191118,7521.62918757285,7529.05122241923,4583.75018345548,2.19612977974755,0.0750636224258613,29.2569117872857,3.66739552045553e-188,8.84759169309897e-187
"LDLRAD4",0,0,482.724574588941,485.026168590764,241.937685794926,10.98683971213,1.45949506455107,7.52783615305301,5.15880678201179e-14,1.59019123520732e-13
"LEPROTL1",884.323430818059,785.666563652708,2628.59213674739,2624.98314696903,1730.8913195468,1.65356644623825,0.104866235458154,15.7683399143101,5.13826610991333e-56,3.92746676916148e-55
"LMTK2",975.490794819921,1093.99876186781,2357.01175009275,2353.64521113299,1695.03662947837,1.18656699980418,0.104135385348758,11.3944649633769,4.45558621655479e-30,2.20365976418074e-29
"MMD",157.58930063179,175.452631620309,2442.69344954436,2440.50409710884,1304.05986972632,3.87382901569078,0.138097677385493,28.0513697915221,3.84376305859959e-173,8.55602513594436e-172
"MREG",89.8649730875495,67.084829737177,244.039840402333,244.434741064759,161.356096072955,1.63831251264955,0.298118582034102,5.49550618908466,3.89591279278703e-08,9.14936156978635e-08
"MTMR2",1302.39091431231,1490.05727589307,2149.69263802682,2147.64360545578,1772.44610842199,0.621833995005251,0.103685837125208,5.99728962263519,2.00638038349659e-09,5.03939136842741e-09
"MTMR4",1212.52594122476,1158.50340584587,4187.69306069709,4179.21914204118,2684.48538745222,1.81922349499261,0.0872141775566371,20.8592633211636,1.25591083322052e-96,1.53677158439606e-95
"NAPEPLD",283.921219320084,339.294427324569,514.855211883292,513.466688777544,412.884386826372,0.722347449030901,0.185380334459261,3.8965699956143,9.75646193464096e-05,0.000184813461407475
"NEU3",418.067483494252,363.806192036229,701.518914259998,697.94573863774,545.334582107055,0.839982631101744,0.162547602336154,5.16761009716175,2.37106298707747e-07,5.36577398701182e-07
"NEURL1B",196.661028061159,187.063467536359,810.916084095527,811.70781938486,501.587099769476,2.08025171061897,0.174596693402695,11.9146111537234,9.93284934088751e-33,5.19875233299333e-32
"NMNAT2",169.3108188606,158.681424186015,2217.01397331022,2186.84540355107,1182.96290497698,3.74716767239973,0.141073356961516,26.561838132355,1.87458567867688e-155,3.71504821081076e-154
"NOX1",0,0,16.0653186471755,17.6792422782687,8.43614023136107,6.14492154119285,1.85583340479853,3.31113855656669,0.000929171889843943,0.00161840379213512
"NSG1",9.11673640018618,18.0613003138554,430.703542779039,420.458501139696,219.585020158194,4.96714462684309,0.392043671866701,12.669875790093,8.68518118098293e-37,4.92353528630888e-36
"NSG2",0,0,7705.99784442853,7712.76160957167,3854.68986350005,14.9807397480207,1.44462967294791,10.3699515720531,3.39696870124149e-25,1.49273263704749e-24
"NTRK1",0,0,748.94985502785,744.065501102788,373.25383903266,11.6123614202714,1.45392869281502,7.98688510492779,1.38390960275915e-15,4.53751364734776e-15
"OCA2",1.30239091431231,2.58018575912219,88.741760146303,92.2395249300977,46.2159654374588,5.54074314762583,0.966152893806227,5.73485126748178,9.75979531805001e-09,2.36496452677645e-08
"OCIAD2",256.571010119525,202.544582091092,1344.89667532069,1343.62241314842,786.908670169934,2.55020528820733,0.155085285307466,16.4438894583157,9.27692834082099e-61,7.46373050405039e-60
"OPRM1",0,0,1992.86452742344,1994.67972661336,996.886063509201,13.0296294109612,1.4474917643675,9.00152231032183,2.22609224100386e-19,8.27463831713527e-19
"PACSIN1",9.11673640018618,6.45046439780549,44.3708800731515,43.8137743417964,25.9379638032349,2.50257159739625,0.762315852044137,3.28285393867338,0.00102761894535842,0.00178438607176847
"PAK3",10.4191273144985,15.4811145547332,1925.54319214004,1940.10467436306,972.887027093082,7.22034531642557,0.343799476752208,21.0016181078414,6.33894394559451e-98,7.82417325377741e-97
"PANK1",268.292528348336,277.369969105636,822.391311700652,820.163109170119,547.054229581186,1.58982395934018,0.162912936634773,9.75873366584962,1.69255369133119e-22,6.91349973390307e-22
"PICK1",161.496473374727,167.712074342943,290.70576599651,289.017178114306,227.232872957121,0.816328981152192,0.238176184408034,3.42741648658579,0.000609353701926774,0.0010806372844862
"PLEKHJ1",566.540047725855,499.265944390145,1467.2991031087,1452.00385494129,996.277237541497,1.45379897861725,0.12836368218016,11.3256253943918,9.79770913870807e-30,4.79827831637306e-29
"PLPP2",255.268619205213,282.53034062388,656.383019013172,656.437952419196,462.654982815365,1.28743040538868,0.175094664386662,7.35276777221287,1.94144077239727e-13,5.83703842775629e-13
"PMEPA1",458.441601837933,485.074922714973,787.965628885276,787.110612736834,629.648191543754,0.739256197524365,0.148805095273402,4.96794949236192,6.76645799084423e-07,1.49481689017298e-06
"PRKAR1B",715.012611957459,666.978018733087,2998.8594808061,3043.13565998547,1855.99644287053,2.12835291056504,0.101685102745716,20.9308232287222,2.80608304730804e-97,3.44851768997682e-96
"PRKCZ",108.098445887922,101.917337485327,729.059460512299,747.908814641543,421.746014631773,2.81416489609765,0.201348148814075,13.9766117179267,2.16555055673049e-44,1.39846808576086e-43
"PSD",61.2123729726786,36.1226006277107,866.762191773804,866.282871635168,457.59500925234,4.15536815220259,0.239821432349572,17.3269257525974,2.94664310929258e-67,2.57702299527421e-66
"PTP4A3",126.331918688294,162.551702824698,374.092419927087,378.182052213401,260.28952341337,1.38051432056627,0.235878835789816,5.85264174271407,4.83825592205321e-09,1.192813740458e-08
"PTPRN",121.122355031045,118.688544919621,847.636812431928,865.514208927417,488.240480327503,2.83671476493553,0.18820755911043,15.0722679702312,2.4650362310176e-51,1.77549513772701e-50
"RAB11A",1906.70029855322,2111.88204384152,3695.78830402405,3694.96163615817,2852.33307064424,0.878976047550354,0.0872658337314883,10.0723961482441,7.31732808901745e-24,3.12098192526048e-23
"RAB11FIP4",9.11673640018618,18.0613003138554,2028.82024058617,2036.95617553966,1023.23861320997,7.22283589858408,0.335890092796812,21.5035693325833,1.44162526198175e-102,1.85770587628969e-101
"RAB25",0,0,29.070576599651,28.4405201867801,14.3777741966078,6.91412232035629,1.69541191118821,4.07813716226083,4.53979825230808e-05,8.82296984977691e-05
"RAB26",40.3741183436816,32.2523219890274,96.3919118830532,97.6201638843534,66.6596290250289,1.41782801010066,0.445483729155982,3.1826706954862,0.00145923473813275,0.00250137694715852
"RAB33A",76.8410639444264,76.1154798941047,268.520325959934,272.106598543788,173.395867085563,1.82152168987492,0.283435953826546,6.42657244179274,1.30513239413229e-10,3.45431955461163e-10
"RAB3A",49.4908547438678,45.1532507846384,541.630742961918,528.07128022481,291.086532178808,3.49874420174877,0.260520141607316,13.4298414708467,4.04276017496766e-41,2.46986470545506e-40
"RAB3C",0,0,199.668960329182,202.926954846215,100.648978793849,9.72153739821949,1.48156955589846,6.56164765232646,5.32164441039202e-11,1.44036348471869e-10
"RAN",6336.13179812939,5980.87058964525,13261.5380356566,13273.2676374411,9712.95201521807,1.1072554129783,0.0634860176680943,17.4409335102265,4.03430200911171e-68,3.58360801897246e-67
"RAP1GAP",28.6526001148708,29.6721362299052,706.874020475723,707.9383538385,368.28427766475,4.60026910188482,0.279691213732796,16.4476711316348,8.71555750396673e-61,7.0154042012972e-60
"RAP2A",610.821338812474,679.878947528698,2041.06048336497,2032.34419929315,1341.02624224982,1.65797778793746,0.114173599661194,14.5215513293567,8.84847893479343e-48,6.02576448390263e-47
"RCC2",2354.72277307666,2421.50433493618,8432.76225941981,8386.87880426914,5398.96704292544,1.81618419525848,0.0706488711508856,25.7071934154423,9.71292258921582e-146,1.79114307551837e-144
"RD3",0,0,976.159361609332,970.052337181528,486.552924697715,11.9948003001591,1.4515355024575,8.26352526676164,1.41432247976581e-16,4.7984125042634e-16
"RHOU",214.894500861531,248.987925755292,1004.46492303531,1015.40343693883,620.937696647739,2.12224149883484,0.161855127510688,13.1119818783294,2.81153937429398e-39,1.66380434609787e-38
"RHOV",1.30239091431231,1.2900928795611,39.0157738574263,39.2017980952915,20.2025139366478,4.91510406127606,1.25487029932234,3.91682237114891,8.9723808814426e-05,0.000170474233013112
"RND2",65.1195457156155,69.6650154962992,758.13003711195,761.744743381057,413.664835426231,3.49508760587338,0.21998094158134,15.888138221197,7.65680742649539e-57,5.90568652732051e-56
"RNF112",92.4697549161741,117.39845204006,709.169065996749,720.236957162513,409.818557528874,2.76747694104225,0.207443996010767,13.340838945749,1.33943609145145e-40,8.10726392630483e-40
"RNF144A",194.056246232534,206.414860729776,3024.10498153738,3017.7697906297,1610.58646978235,3.91509982949559,0.126493375040257,30.9510267098937,2.46108826931951e-210,6.74179405905202e-209
"RNF157",191.45146440391,163.841795704259,1041.95066654538,1035.38866734035,608.158148498475,2.54788532052401,0.168307689299139,15.1382585735318,9.05805955930547e-52,6.55204785158621e-51
"RNF32",23.4430364576216,51.6037151824439,223.384430713107,230.598812325244,132.257498669604,2.59570469952103,0.374261258033015,6.93554206802791,4.04666450519851e-12,1.15142486105363e-11
"RPS27A",6363.48200732995,5671.24829855058,9863.3406341921,9832.73335754842,7932.70107440526,0.710737578198709,0.0720340705862487,9.86668631127433,5.80506959246393e-23,2.406475517657e-22
"RPS6KC1",1215.13072305339,1219.13777118524,1875.81720585116,1888.60427294375,1549.67249325838,0.628936611756418,0.101477416430389,6.19779881948269,5.72582616968143e-10,1.47545792240737e-09
"SCAMP1",897.347339961182,917.25603736794,2221.60406435227,2238.34580497037,1568.63831166294,1.29735329991184,0.103012915119628,12.594083939914,2.27586763441543e-36,1.28033573709545e-35
"SCAMP5",686.360011842588,633.435603864499,2532.96524003801,2516.60170517617,1592.34064023032,1.93593111942734,0.106953759709827,18.1006364309179,3.1500694035686e-73,2.99724250701451e-72
"SCOC",467.55833823812,540.5489165361,1778.66027879443,1784.83480739739,1142.90058524151,1.82149378762864,0.124462945029459,14.6348279578112,1.68401116135823e-48,1.16217982789549e-47
"SLC2A4",0,6.45046439780549,69.6163808044273,65.3363301588192,35.350793840263,4.38205805196212,0.876642403794532,4.99868365138905,5.77230134006543e-07,1.27968628063792e-06
"SLC30A10",0,0,133.877655393129,134.515973856393,67.0984073123805,9.1365573278871,1.50026693144667,6.08995448501749,1.12942792968414e-09,2.86858142033131e-09
"SLC30A3",0,0,289.17573564916,282.8678764523,143.010903025365,10.2283336596497,1.47041573773306,6.95608282554074,3.49864220563842e-12,1.00001580647194e-11
"SLC35D3",0,0,232.564612797208,235.9794512795,117.136016019177,9.94038947832253,1.47627111837404,6.73344438877248,1.65693007841093e-11,4.59900317890689e-11
"SLC38A9",418.067483494252,429.600928893845,660.973110055222,666.430567619956,543.768022515819,0.647011847714943,0.157916230667305,4.0971839625406,4.18206548858698e-05,8.15478763009889e-05
"SLC39A4",147.170173317291,176.74272449987,307.53609981736,306.696420392575,234.536354506774,0.923015132285567,0.239861474843382,3.84811747233794,0.000119028977120328,0.000224247160001292
"SNF8",425.881828980126,438.631579050773,1057.25097001889,1076.12779085114,749.473042225231,1.30314860680969,0.139907522837692,9.31435694363257,1.22693496067537e-20,4.75650841636853e-20
"SNX11",493.606156524366,570.221052766005,933.318511883531,936.999840748243,733.536390480536,0.813907934089586,0.143957805252912,5.65379510099973,1.56943291191789e-08,3.75796539912778e-08
"SNX27",793.156066816197,803.727863966564,1526.97028665535,1539.63140362488,1165.87140526575,0.941369430219044,0.114460085815086,8.22443407686988,1.96114623293897e-16,6.61794309958979e-16
"SNX4",454.534429094997,585.702167320738,1310.47099250532,1315.95055566939,916.664536147612,1.33598824649555,0.143525628749306,9.30836017328373,1.29821104617887e-20,5.02823635309052e-20
"SORL1",233.127973661904,207.704953609337,520.210318099017,525.765292101557,371.702134367954,1.24665857391548,0.193601777332176,6.43929302248348,1.20031274257751e-10,3.18234649077996e-10
"SPAST",720.222175614708,795.987306689197,2280.51023272525,2260.63702349515,1514.33918463108,1.58249657531664,0.108483188937066,14.5874820865994,3.37422994149936e-48,2.31453640252121e-47
"SPNS2",16.93108188606,18.0613003138554,87.2117297989529,87.6275486835928,52.4579151706153,2.32081760478886,0.527970911135504,4.39573005981995,1.10401064175355e-05,2.24557086701105e-05
"ST8SIA2",59.9099820583663,28.3820433503441,1119.21719908656,1128.3968549782,583.976519868367,4.67169244104194,0.238349612242636,19.6001679930833,1.5411431165404e-85,1.67787017252065e-84
"STARD3NL",966.374058419735,919.836223127062,1941.60851078721,1943.17932519406,1442.74952938202,1.04238450944902,0.106193634441168,9.81588505690054,9.6190147973278e-23,3.95663229154312e-22
"SYT11",2242.7171544458,2221.53993860421,6569.18529634744,6564.37952419196,4399.45547839735,1.55677328672059,0.073539593613549,21.169185335745,1.83705400122535e-99,2.30092368413063e-98
"SYT3",7.81434548587387,6.45046439780549,251.689992139083,256.733344388772,130.672036602884,5.15603147934715,0.524659330647546,9.82738927559615,8.58145419602711e-23,3.53841753011227e-22
"SYT5",0,1.2900928795611,62.7312442413521,61.4930166200652,31.3785884352446,6.58272692359324,1.55932510620622,4.22152307905103,2.42657104228216e-05,4.81346444547071e-05
"TBC1D16",2968.14889371776,3078.16161063278,8361.61584826803,8395.3340940544,5700.81511166824,1.47061080700844,0.0693685311946027,21.1999703854601,9.55565604582829e-100,1.20217231320257e-98
"TMEM106B",927.302330990365,1110.7699693021,1819.97109817289,1816.34997841517,1418.59834422013,0.835161812214527,0.116481124464411,7.16993260542995,7.50346957558266e-13,2.20597069883497e-12
"TMEM108",0,0,648.732867276422,652.594638880441,325.331876539216,11.4141155047807,1.45544074744962,7.84237731751135,4.42095579301438e-15,1.41884945556607e-14
"TMEM9",1364.9056781993,1255.26037181295,2874.16200749707,2870.95521344929,2091.32081773965,1.13273885949985,0.0947647355546611,11.9531685797453,6.24961736255879e-33,3.28109741223179e-32
"TNIK",324.295337663765,376.70712083184,623.487366545146,625.691444109163,487.545317287479,0.833364569930714,0.171180762474734,4.86833075097276,1.12544851978158e-06,2.45090622643548e-06
"TSPAN15",10.4191273144985,6.45046439780549,392.452784095288,394.323969076168,200.91158622094,5.54482848860314,0.466626427249054,11.8827999547563,1.45413522994939e-32,7.58275491110239e-32
"TUBG1",755.38673030114,910.805572970135,1435.16846581435,1416.64537038475,1129.50153486759,0.775204992151269,0.12622760049048,6.14132716726826,8.18348343931215e-10,2.09603804453744e-09
"TUBGCP4",239.639928233465,250.278018634853,669.388276965647,677.191845528468,459.124517340608,1.45863975525992,0.175527464908957,8.31003715581767,9.56721118785479e-17,3.26480841499951e-16
"UBA52",23.4430364576216,16.7712074342943,78.0315477148526,82.2469097293371,50.1231753340264,1.99524280128715,0.531633151301843,3.75304436226613,0.000174699923856853,0.00032448638525643
"UBB",1509.47106968797,1619.06656384918,5961.76324844947,5965.59127485407,3763.97303921017,1.93065586148746,0.0801257465369328,24.095324473483,2.79836955468254e-128,4.48796114416697e-127
"UNC13D",35.1645546864324,27.091950470783,1414.51305612512,1415.10804496925,722.969401562897,5.50697947694853,0.247680955442935,22.2341659943141,1.60523833630567e-109,2.18281568485313e-108
"VAMP7",761.898684872702,875.973065221985,1321.94622011044,1329.01782170116,1072.20894797657,0.694598029719316,0.123754913035628,5.61269054036946,1.9920466551331e-08,4.74381946028893e-08
"VPS16",1130.47531362309,1021.75356061239,1909.47787349286,1900.90287626776,1490.65240599903,0.824174701156859,0.10715033208055,7.69176058677345,1.45123991637623e-14,4.56610943677914e-14
"VPS26A",1036.7031677926,1133.9916411342,1813.08596160981,1814.04399029192,1449.45619020713,0.740609616103816,0.107308963814088,6.90165657909916,5.13995742001927e-12,1.45495061369346e-11
"VPS37D",72.9338912014894,79.985758532788,272.345401828309,269.800610420536,173.766415495781,1.82579242909401,0.283942585483563,6.43014652411026,1.2748099955242e-10,3.37616918197146e-10
"VPS45",1139.59205002327,1082.38792595176,2571.21599872176,2578.86338450398,1843.01483980019,1.21278964675402,0.097477154166312,12.4417834837977,1.55003800015799e-35,8.56682245189823e-35
"VPS50",638.171548013032,709.551083758603,1065.66613692931,1071.51581460464,871.226145826395,0.665107126496628,0.131533623768426,5.05655593939689,4.26895690600593e-07,9.52745914475751e-07
