"","Fibroblast_1","Fibroblast_2","SH-SY5Y_1","SH-SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WWC1",57.3052002297417,83.8560371714713,787.200613711601,788.647938152336,429.252447316287,3.47998703246302,0.222826980930721,15.6174401229489,5.538500247055e-55,4.16036657213543e-54
"WWC2",3253.37250395215,3404.55510916174,1121.51224460759,1123.01621602394,2225.61401843635,-1.56867714229039,0.0903748626583473,-17.3574498057122,1.73249773174681e-67,1.51987301012334e-66
"WWC2-AS2",36.4669456007447,37.4126935072718,6.1201213894002,6.91796436975733,21.7294312167935,-2.50252743386057,0.78339971120129,-3.19444518306384,0.0014009988887402,0.0024051920677614
"WWC3",4330.44979008843,4430.17894841281,859.112040037053,860.133569973161,2619.96858712786,-2.34926612264538,0.0866631676257662,-27.1080112463707,7.92221873501541e-162,1.64286890104398e-160
"WWOX",278.711655662835,210.285139368459,578.351471298319,578.803018936363,411.537821316494,1.24293359679258,0.195725829870373,6.35038102848135,2.1478226464325e-10,5.63202405851623e-10
"WWP1",838.739748817128,919.836223127062,541.630742961918,552.668486872836,713.218800444736,-0.684453715988536,0.141217037672052,-4.84682108668815,1.25455470277844e-06,2.72437758240495e-06
"WWP2",1638.40777020489,1688.73157934548,1119.98221426024,1110.71761269993,1389.45979412763,-0.576798993380072,0.105286264324847,-5.47838787023948,4.29218448315676e-08,1.00646777939989e-07
"WWTR1",3347.14464978264,3578.71764790248,254.750052833783,252.890030850018,1858.37559534223,-3.77012972629512,0.109300894982065,-34.4931276812854,1.01694736938797e-260,3.44747188057592e-259
"XAB2",1486.02803323035,1337.82631610486,1526.20527148168,1521.95216134661,1468.00294554087,0.110329726457221,0.107286947303558,1.02836113087507,0.303779985207369,0.366070616486587
"XAF1",807.482366873633,878.553250981107,0,0,421.508904463685,-12.5451248804952,1.45327880864633,-8.63229051841776,6.01354100157817e-18,2.13893152609013e-17
"XAGE1A",0,0,0,0.768662707750814,0.192165676937704,0.687770158270714,4.99706343877175,0.137634866296547,0.890528998434247,NA
"XAGE1B",0,0,1.53003034735005,1.53732541550163,0.76683894071292,2.68530718560855,4.09749681239826,0.65535308715392,0.512240448448636,NA
"XAGE2",0,3.87027863868329,0,0,0.967569659670823,-3.77867544041166,4.13592734919263,-0.913622295891945,0.360915346741667,NA
"XBP1",5821.68738697603,5802.83777226581,1686.09344277976,1670.30406394252,3745.23066649103,-1.79218276208124,0.0759490518994934,-23.5971709620932,4.1206942195522e-123,6.32783640369571e-122
"XDH",119.819964116733,76.1154798941047,4.59009104205015,3.84331353875407,51.0922121479104,-4.53775803253935,0.652972105894431,-6.94939032092895,3.66868214845142e-12,1.0472083631815e-11
"XG",15.6286909717477,36.1226006277107,1.53003034735005,1.53732541550163,13.7046618405775,-4.07683798042966,1.1700515338262,-3.48432343582162,0.000493382872199296,0.000881786246599268
"XGY1",2.60478182862462,5.16037151824439,0,0,1.94128833671725,-4.78291121984703,2.87696473908233,-1.66248517226271,0.0964155339652995,0.130708926314387
"XGY2",1.30239091431231,1.2900928795611,0,0,0.648120948468352,-3.19996773994302,4.4627536392464,-0.717038850588083,0.473350124972245,NA
"XIAP",1094.00836802234,1074.64736867439,1406.86290438837,1408.19008059949,1245.92718042115,0.376372795791105,0.110140140612187,3.41721731694848,0.000632647570545218,0.00112077671202044
"XIRP1",1.30239091431231,0,0,0,0.325597728578078,-2.20485352783589,4.9966445197704,-0.441266837997354,0.659019830780879,NA
"XIRP2",1.30239091431231,0,1.53003034735005,1.53732541550163,1.092436669291,1.23916868037014,3.34791636040766,0.370131313620767,0.711284651438562,0.758632160263285
"XIST",0,0,6390.93676088116,6355.30326768373,3186.56000714122,14.706125784085,1.44484042920666,10.178373671451,2.47665858601973e-24,1.06706162924808e-23
"XKR4",0,0,0.765015173675025,0.768662707750814,0.38341947035646,1.68530489777293,4.89226936254131,0.344483259788765,0.730482883291038,NA
"XKR5",31.2573819434955,36.1226006277107,393.217799268963,389.711992829663,212.577443667458,3.53819034091822,0.305116701995247,11.5961870254266,4.30850227840511e-31,2.17073873320772e-30
