"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC02610",25.2888261862945,-3.32102423695306,0.781992047524121,-4.24687725082092,2.16770641627487e-05,4.31863058932697e-05
"LINC00649",25.8305271772695,-3.98575472368357,0.82641687457179,-4.82293482420576,1.41461204829356e-06,3.06138774569544e-06
"LINC01589",25.9384512758885,-4.19693032982626,0.872860617977013,-4.80824801049368,1.52258797968355e-06,3.29044843452671e-06
"NSFP1",26.9170036679073,-8.57600883640048,1.5894314392127,-5.39564565342214,6.82775778856198e-08,1.58483857155852e-07
"DIO1",23.9413166495225,-2.39055544597985,0.748223120596719,-3.19497671239208,0.00139842123878865,0.0024012522818306
"LINC01013",26.6190765175195,-8.55982329496339,1.60595259469241,-5.33005975596862,9.81804565895977e-08,2.2634679988024e-07
"TMEM52B",26.2596591933756,-8.54038933995139,1.59046733593084,-5.36973576697381,7.88520889777939e-08,1.82604837632786e-07
"PLCG2",23.8496753121783,-2.56365552457396,0.75769867359787,-3.38347632628239,0.000715743778037109,0.00126094791206759
"LINC00942",25.742554271903,-5.02530221162252,0.982735343017973,-5.1135865289935,3.16098857297808e-07,7.11075893025956e-07
"URGCP-MRPS24",23.5849738340664,-2.36507905962004,0.753422444800233,-3.13911415294659,0.0016945941987844,0.00288589069208406
"TRPC3",24.4546885782641,-3.40581207271384,0.798289618767868,-4.26638652519444,1.9866446859685e-05,3.9662834543892e-05
"LGI4",25.5267044089818,-5.43881803322045,1.0643630481457,-5.10992752209485,3.2228242282552e-07,7.24602153728968e-07
"FLACC1",22.3247787186177,-1.72857864621761,0.769145828550825,-2.2474004045169,0.024614449186719,0.0367098529142287
"ADGRG2",23.1557772572071,-2.2484700924202,0.751997399841759,-2.98999716341219,0.00278980037816115,0.00465578948832553
"TRIM61",25.6539874432466,-6.04242386267541,1.21589681944528,-4.96952024714738,6.71187622383152e-07,1.48333774607098e-06
"ARR3",21.901731159134,-1.62315699449843,0.752276504242148,-2.15766009618181,0.0309542685748962,0.0454663406967082
"TAS1R3",23.5935388760866,-2.84928053473352,0.781313835625732,-3.64678110742992,0.000265545947857286,0.000485785478070674
"OVCH1-AS1",24.5180008533749,-3.90619926890462,0.85241888005831,-4.5824879766124,4.59476135079343e-06,9.61407253688255e-06
"LINC01622",25.5869421754048,-8.50309722654533,1.59464497211829,-5.33228234197484,9.69859850535299e-08,2.23623400780498e-07
"CFAP300",24.7565375601054,-4.96727808311113,0.984551261531647,-5.04522037317146,4.52998947377273e-07,1.00888199872222e-06
"DYNLT5",25.2767169902657,-8.48541429544401,1.59477712588922,-5.32075244728173,1.03338941191726e-07,2.37980824027156e-07
"DHRS1",22.299779230231,-2.26730918612235,0.770859660885872,-2.94127362108526,0.00326865662830346,0.00541569857081287
"CALML6",22.7000753851521,-2.5764366820255,0.770446589379401,-3.34408214344986,0.000825552896235743,0.00144533454176558
"ABLIM3",23.629774496297,-3.50193517613911,0.818726493794252,-4.27729553481282,1.89177580243655e-05,3.78310611428027e-05
"NRIP1",24.9388212269364,-8.46608487446391,1.59846936648945,-5.29636979722488,1.18127496965183e-07,2.71338572958706e-07
"RTP4",24.6101489896706,-8.44697422058821,1.60192236835874,-5.27302345446528,1.34194405611644e-07,3.0757864843565e-07
"HEYL",23.0219401209992,-3.17125263280758,0.807683116311294,-3.92635746465861,8.62419590288829e-05,0.000164152575607592
"CD59",22.6090279710978,-3.01247899736549,0.81316712171386,-3.70462469143647,0.000211703949389077,0.000390230071242032
"SLFN13",24.3029983132193,-8.42874942466,1.60061046299895,-5.26595921962652,1.39459242128294e-07,3.19301128108243e-07
"FAM90A1",22.8297744440615,-3.29695150766153,0.820976412262717,-4.0158906619189,5.9221709057961e-05,0.00011402579147947
"HOXC10",24.2691787176535,-8.42694325426097,1.61304045956609,-5.22426031181376,1.74852655550294e-07,3.98349765508543e-07
"CHSY3",24.2784022437169,-8.42744124385012,1.60740969718992,-5.24287072460931,1.5809731166053e-07,3.60709932998715e-07
"LINC01422",22.8583569057707,-3.29829501482238,0.815226017950032,-4.04586573808853,5.21301061535535e-05,0.000100817322126162
"ALG1L10P",23.4821351842123,-4.27876124478158,0.922219297468625,-4.63963534110188,3.49024498162058e-06,7.36834316567358e-06
"ATP8B4",21.2052653944264,-2.09338338080576,0.776232055188711,-2.69685252858674,0.00699982621382001,0.0111786599356388
"COMP",22.9155201635058,-3.80136674864842,0.856700236599579,-4.43721921186439,9.1128477780063e-06,1.86540444331275e-05
"MYOCD",23.9528045151388,-8.40797323154609,1.61048340515506,-5.22077607545204,1.78174875613258e-07,4.05700775896979e-07
"NEXN-AS1",23.0643247585852,-4.01690780358231,0.880422386576678,-4.56247803875268,5.05533828801328e-06,1.05478950225574e-05
"WWC2-AS2",21.7294312167935,-2.50252743386057,0.78339971120129,-3.19444518306384,0.0014009988887402,0.0024051920677614
"NOX5",23.7157736152171,-5.92725709470608,1.22966141102019,-4.82023510015536,1.43389140171e-06,3.10192479513982e-06
"FAM20A",23.6671753995022,-8.39042161046033,1.60604190161841,-5.22428561920165,1.74828745436005e-07,3.98348727191456e-07
"SHBG",21.5535499668138,-2.59088402598744,0.798718713454007,-3.24380032963461,0.00117946395234071,0.00203825964250658
"POLN",22.0820410395186,-3.10398921831882,0.816984653357591,-3.79932377623281,0.000145091438458946,0.000271391298544796
"RPL21P16",20.7504561736717,-1.96827894536409,0.884373249229698,-2.22562017460217,0.0260396336912357,0.0386994346002754
"PITX2",23.3323541448607,-8.36993696376043,1.60687676367037,-5.2088231985147,1.90042089979286e-07,4.32258585269613e-07
"ANKRD55",22.7814296278223,-4.84355116073191,1.009756156575,-4.79675328463538,1.61258015684997e-06,3.48094323639296e-06
"FOXE1",23.3200561101095,-8.36925859909097,1.60850566032718,-5.20312660720672,1.95963266310698e-07,4.45249513715169e-07
"S1PR5",21.626085767988,-2.94028894173972,0.81545651819555,-3.60569677981852,0.000311316479752152,0.00056507417891531
"RASGEF1A",22.027293806428,-3.39076219877908,0.843425719367403,-4.0202262284843,5.81422810801232e-05,0.000112061790951522
"PPP3CB-AS1",20.1519500153112,-1.75730294742323,0.785150881815323,-2.23817229035038,0.0252098219116524,0.0375285840430803
"PATL2",21.4948163415164,-2.80898527858257,0.810673551636704,-3.46500175429602,0.000530228020568301,0.000945348803415077
"TXK",21.4031750041722,-3.05390377619361,0.828285013765724,-3.6870204403546,0.0002268951382029,0.000417506720177471
"TDRD9",21.0388610699858,-2.65871281338838,0.811768114477427,-3.27521217694035,0.0010558264179279,0.00183093280397054
"RNF180",20.9137406608899,-2.54031515737672,0.81754306405216,-3.10725546955976,0.00188833135964134,0.0032010896790764
"TMC1",23.031352485785,-8.3510521333521,1.61519068430051,-5.17031964988624,2.33693912836343e-07,5.29207655414994e-07
"SLC22A1",21.8452635390727,-3.54315840445221,0.871780887640864,-4.0642763046118,4.81817224970299e-05,9.34580144917264e-05
"CLCNKB",21.9571740298984,-3.73509055312622,0.869027189690821,-4.29801345393471,1.7233570511537e-05,3.45607464361723e-05
"RASGRF1",22.4533513138463,-5.84677049985228,1.25758420205785,-4.64920797373641,3.33212094935512e-06,7.04327843233944e-06
"PLA2G3",22.1394576967295,-4.80081370629009,1.01266745497509,-4.74076033815878,2.12917671435348e-06,4.56014341949301e-06
"GNAL",20.5890548158308,-2.51347864268766,0.822762339040529,-3.05492670656118,0.00225115528520409,0.00378850786404144
"LINC00937",22.1825008183588,-4.80338354694204,1.02293713093436,-4.69567816211208,2.65723643669552e-06,5.65616037609183e-06
"AURKC",19.4622917520224,-1.85360944112316,0.808779430528888,-2.29186026641531,0.0219137076998888,0.0329397600376892
"CPAMD8",20.6330081552958,-2.86398522204855,0.824830456379832,-3.47221080392514,0.000516190831306438,0.000921385715071839
"NPIPB15",22.1185300592048,-5.82478159327109,1.25139792253661,-4.65461983624212,3.24579016841055e-06,6.86506852058341e-06
"CCDC153",19.6993226519441,-2.04903882154539,0.809195846201145,-2.53219147276251,0.0113352074863099,0.0176832152059785
"S100A5",21.7529637176853,-5.80062226444823,1.25130222499498,-4.63566846488387,3.55785823387563e-06,7.50735050865247e-06
"PEF1-AS1",21.2512313396517,-4.12715032574849,0.928648583403984,-4.44425415545278,8.81972946306114e-06,1.80670950670161e-05
"LINC02511",22.0145906871093,-8.28621411668999,1.62169510563811,-5.10960049634577,3.22840732685779e-07,7.25761350620156e-07
"MYO1F",18.5319341568343,-1.59801734487981,0.814462102253984,-1.96205242755602,0.0497563807218412,0.0708410068052436
"CCIN",20.0915605637965,-2.95143406066733,0.872114790034583,-3.3842265885094,0.000713790700542194,0.00125796630258469
"ANKRD65",18.9251694108609,-1.88842677841218,0.817152469230153,-2.31098460754978,0.0208337051167629,0.0314300628622403
