"","Fibroblast_1","Fibroblast_2","SHSY5Y_1","SHSY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TEX9",29.9549910291832,16.7712074342943,160.653186471755,160.65050591992,92.0074727137882,2.78257235614741,0.430186575182421,6.46829193813745,9.91168692923928e-11,2.63980070262192e-10
"TFAM",431.091392637375,402.508978423062,2540.61539177476,2535.81827286994,1477.50850892628,2.60648292614829,0.114173069034828,22.8292271389603,2.35075657948159e-115,3.37491544766825e-114
"TFAMP1",0,1.2900928795611,16.8303338208506,16.9105795705179,8.75775156773239,4.70278318631044,1.82227880957106,2.58071550939969,0.00985957952053455,0.0154878929501257
"TFAP2B",0,0,11324.5196159114,11347.7675545253,5668.07179260917,15.5369817945081,1.44431012445439,10.757372347838,5.4707878625098e-27,2.51736280294951e-26
"TFAP2D",0,0,12.2402427788004,13.8359287395147,6.51904287957877,5.77299412614979,1.96262334398714,2.94146818534306,0.00326660396166506,0.00541321120937842
"TFIP11-DT",29.9549910291832,21.9315789525387,144.58786782458,146.814577180406,85.8222537466768,2.49006342740783,0.424519602939047,5.86560293133354,4.47503549495032e-09,1.10486993525565e-08
"TFR2",11.7215182288108,16.7712074342943,435.293633821089,434.29442987921,224.520197340851,4.93070685226206,0.38248847685942,12.8911252248634,5.05015385854145e-38,2.92437139902721e-37
"TGIF2",0,0,6.1201213894002,12.298603324013,4.60468117835331,5.27137116924049,2.15752849890601,2.44324520946694,0.0145558435890781,0.0224049707736906
"TGIF2-RAB5IF",0,1.2900928795611,14.5352882998255,13.8359287395147,7.41532747972531,4.4527987816622,1.88156074627912,2.36654532173242,0.0179549757512279,0.0272989358600434
"TGIF2LX",0,0,89.506775319978,117.605394285875,51.7780424014632,8.7625895478883,1.51947571923182,5.76685065577636,8.07665628746924e-09,1.96636941494234e-08
"TH",0,0,22.9504552102508,26.1345320635277,12.2712468184446,6.68554585865016,1.73619613406693,3.85068583408815,0.000117787515483634,0.00022217938282697
"THA1P",1.30239091431231,0,19.8903945155507,19.9852304015212,10.294503957846,4.94235406284117,1.77151132062337,2.7899082581657,0.00527229786902731,0.00853375650505668
"THAP2",1.30239091431231,1.2900928795611,16.0653186471755,16.1419168627671,8.69992982595401,3.634990755596,1.49415179224861,2.43281223129649,0.0149820680431234,0.0230193091771673
"THAP8",0,0,19.1253793418756,7.68662707750815,6.70300160484595,5.81324781049825,1.97374528112378,2.9452877562744,0.00322654430579037,0.00535152621968199
"THOC3",253.966228290901,273.499690466953,960.859058135832,1002.33617090706,622.665286950187,1.89595922027395,0.157593865562005,12.0306663810336,2.45173854288029e-33,1.29801519364959e-32
"THOP1",883.021039903747,997.241795900728,3021.80993601635,3010.08316355219,1978.03898384325,1.68157136017692,0.100637615774115,16.7091732772294,1.1238278190868e-62,9.29717081313695e-62
"THORLNC",0,0,37.4857435100762,37.6644726797899,18.7875540474665,7.30005657857162,1.63904445982058,4.45384903065457,8.43444174298249e-06,1.73070627718756e-05
"THSD7A",9.11673640018618,2.58018575912219,729.824475685974,735.610211317529,369.282902290703,6.97263402863902,0.514270111829956,13.5583108336355,7.0746552353431e-42,4.38045732836556e-41
"TIAM1",45.5836820009309,43.8631579050773,1360.96199396787,1358.99566730344,702.35112529433,4.92651205893109,0.219640877526638,22.4298505560906,2.01311927601117e-111,2.78881058595218e-110
"TICRR",10.4191273144985,11.6108359160499,233.329627970883,229.830149617494,121.297435204731,4.39370027257157,0.462608242795801,9.49766966108943,2.14639675602452e-21,8.50149312134339e-21
"TIGD1",75.538673030114,104.497523244449,341.196767459061,349.741532026621,217.743623940061,1.93987072133795,0.265748660847099,7.29964439013325,2.88529282519897e-13,8.61681261529442e-13
"TIGD3",10.4191273144985,3.87027863868329,88.741760146303,89.1648740990945,48.0490100496448,3.64005145562926,0.654544299933102,5.56119953378448,2.6792664992949e-08,6.33681412394158e-08
"TIGD4",9.11673640018618,6.45046439780549,74.9714870201525,73.7916199440782,41.0825769405556,3.25711665260296,0.659923882104439,4.93559445403962,7.99069963131033e-07,1.75636136324802e-06
"TIMELESS",703.291093728648,626.985139466693,5189.0979230377,5173.10002316298,2923.11854484901,2.96168290494557,0.0933699339526045,31.7198779046898,8.26683789823327e-221,2.37168876458773e-219
"TIMM10",252.663837376588,268.339318948708,827.746417916377,817.857121046867,541.651673822135,1.65918655494996,0.164697379361652,10.0741527362535,7.18775979638328e-24,3.0664886305394e-23
"TIMM13",730.641302929206,749.543963024997,2481.70922340178,2466.63862917236,1607.13327963209,1.74114403841151,0.1039598057231,16.7482425183546,5.83240048571904e-63,4.84151954298398e-62
