"SYMBOL"
"FGF20"
"NRG1"
"CLEC11A"
"OSGIN2"
"JAG2"
"GDF11"
"CCN6"
"CDNF"
"AREG"
"IL6"
"FGF1"
"CSHL1"
"ANGPTL3"
"FGF10"
"ADA2"
"PROK1"
"DKK 1"
"FGF14"
"JAG1"
"INHBA"
"BMP8A"
"INHBE"
"AMELX"
"CSF3"
"IL3"
"CNTF"
"GRN"
"LEFTY2"
"TGFB2"
"CXCL12"
"FGF22"
"KITLG"
"GDF1"
"CCN3"
"TIMP1"
"AGT"
"NRTN"
"FGF18"
"GDF15"
"MDK"
"IGF2"
"HDGF"
"FGF7"
"MANF"
"GDF7"
"GDF10"
"INHBC"
"RABEP1"
"EPGN"
"ENDOU"
"TDGF1P3"
"FGF11"
"FGF13"
"FGF9"
"FGF8"
"GH2"
"GH1"
"FGF3"
"GPI"
"PTN"
"HGF"
"NODAL"
"LACRT"
"ARTN"
"INHBB"
"FGF23"
"VGF"
"PDGFD"
"RABEP2"
"GDNF"
"PSPN"
"BMP4"
"BMP2"
"PDGFC"
"CD320"
"PPBP"
"TYMP"
"TFF1"
"BMP8B"
"CSF1"
"NENF"
"CXCL1"
"FGF12"
"GDF6"
"PDGFA"
"FGF2"
"NRG3"
"BMP10"
"GDF9"
"NTF4"
"IL12B"
"IL12A"
"IL34"
"FGF21"
"IL10"
"OSGIN1"
"FGF5"
"VEGFC"
"VEGFB"
"PGF"
"CCN2"
"AMBN"
"FGF16"
"GDF3"
"GMFG"
"LEFTY1"
"CSH2"
"CSH1"
"VEGFD"
"F2"
"MIA"
"OGN"
"HDGFL3"
"FGF6"
"CLCF1"
"GDF5"
"NRG4"
"NTF3"
"FGF19"
"FGF17"
"BMP15"
"BMP6"
"BMP5"
"TGFB3"
"IL11"
"REG1A"
"GDF2"
"VEGFA"
"IL5"
"IL4"
"INHA"
"AMH"
"BMP3"
"CSPG5"
"GMFB"
"THPO"
"EREG"
"LIF"
"EFEMP1"
"THBS4"
"HBEGF"
"NRG2"
"BMP1"
"BTC"
"IGF1"
"IL9"
"MACC1"
"OSM"
"IL2"
"MSTN"
"TDGF1"
"FGF4"
"BDNF"
"A0A3B3ISS9"
"IL7"
"GFER"
"CSF2"
"NGF"
"TGFB1"
"TGFA"
"EGF"
"PDGFB"
"BMP7"
