"","Fibroblast_1","Fibroblast_2","SH-SY5Y_1","SH-SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MICALL1",2814.4667658289,2633.0795671842,921.078269104731,924.70123742423,1823.33145988552,-1.5613530347405,0.0980758237892036,-15.9198564377736,4.6143443618575e-57,3.56389379908084e-56
"MICALL2",912.97603093293,758.574613181925,345.786858501111,341.286242241362,589.655936214332,-1.28256709697311,0.161522183370997,-7.94050123769815,2.01365843986329e-15,6.55925871550405e-15
"MR1",1849.39509832348,1844.83281777237,25.2455007312758,26.1345320635277,936.401987222663,-6.16796859508645,0.213792867577044,-28.8502075162246,5.0365874633267e-183,1.18151107012625e-181
"MTM1",463.651165495183,436.051393291651,165.243277513805,168.337132997428,308.320742324517,-1.4313892489018,0.206085367135222,-6.94561321261886,3.76819891926145e-12,1.07507291188874e-11
"MYD88",1588.91691546102,1899.01671871393,632.667548629246,638.758710140927,1189.83997323628,-1.45598952783416,0.124892816733941,-11.6579124877602,2.09106250637156e-31,1.06140482989284e-30
"MYO1D",5397.10794891022,5297.12136347786,567.641258866869,562.661102073596,2956.13291833214,-3.24204186127867,0.0869720211633936,-37.2768370553085,3.89500899813342e-304,1.57882655905246e-302
"MYO5A",3562.03915064417,3301.34767879685,1449.70375411417,1442.01123974053,2438.77545582393,-1.2469678012632,0.0892099310516469,-13.977903430295,2.1266086735257e-44,1.37384259076304e-43
"NBR1",7617.68445781271,7825.70340741761,2240.72944369415,2247.56975746338,4982.92176659696,-1.78275587294563,0.0707405853865072,-25.2013163759551,3.87475915223254e-140,6.82665035700388e-139
"NCSTN",6450.74219858888,6856.84365486723,2317.23096106165,2330.58532990047,4488.85053610456,-1.51764074298914,0.0744581551900252,-20.3824650116022,2.39295621771845e-92,2.79903363648279e-91
"NF2",2277.88170913223,2371.1907126333,841.516691042528,845.528978525896,1584.02952283349,-1.46246126332485,0.101579206475237,-14.3972503238777,5.38434037201459e-47,3.61025017285021e-46
"NISCH",7492.65493003873,7530.27213799812,3346.17636965456,3343.68277871604,5428.19655410186,-1.16711937322571,0.0681059087213317,-17.13682990416,7.88331578809012e-66,6.77582162676734e-65
"NPC1",3388.82115904063,3318.11888623114,649.497882450097,652.594638880441,2002.25814165058,-2.36481765490274,0.095233151459336,-24.831874391057,4.0594402971106e-136,6.93617042315155e-135
"NTRK2",127.634309602606,169.002167222504,46.6659255941765,47.6570878805505,97.7398725749593,-1.65315750675899,0.368799676782257,-4.48253512905064,7.37614956127128e-06,1.52034616685232e-05
"NUMB",3392.72833178357,3280.70619272387,1364.78706983625,1357.45834188794,2348.91998405791,-1.29361853950437,0.0877851701001005,-14.7361853719628,3.77514704101991e-49,2.62882727940476e-48
"OSBPL1A",2343.00125484785,2288.62476834139,991.459665082833,1017.70942506208,1660.19877833354,-1.2049170767893,0.0991238796610766,-12.1556690568321,5.35218124799426e-34,2.87662804797261e-33
"OSBPL6",610.821338812474,634.72569674406,309.06613016471,311.30839663908,466.480390590081,-1.00559059103982,0.168305315284531,-5.97479996005953,2.30372686886328e-09,5.76916796531613e-09
"PCSK9",1613.66234283295,1665.50990751338,3.0600606947001,3.07465083100326,821.326740468008,-9.06213593930153,0.526191227052179,-17.2221342230833,1.81182058874174e-66,1.57079943232209e-65
"PDIA3",16025.920200613,16637.0377748199,6727.54343729817,6765.76915362267,11539.0676415884,-1.27541737696004,0.060168362143874,-21.197475409257,1.00758424381649e-99,1.26667733508359e-98
"PHETA2",1265.92396871157,1470.70588269965,185.133672029356,180.635736321441,775.599814940504,-2.90343158968527,0.151233704869108,-19.1983102721591,3.82328637935148e-82,4.01326921303495e-81
