"SYMBOL"
"PTGDS"
"MILR1"
"PIK3CD"
"LAT"
"RASGRP1"
"CHGA"
"KIT"
"CBL"
"PIK3CG"
"PTGDR"
"CPLX2"
"CLNK"
"NR4A3"
"MRGPRX2"
"S100A13"
"LAT2"
"PLA2G3"
