"SYMBOL"
"HMGCS1"
"MLC1"
"AACS"
"GRAMD1B"
"INHBA"
"LRP6"
"ABCA1"
"CYP7A1"
"CES1"
"GPLD1"
"PTCH1"
"LRP8"
"DAG1"
"NFE2L1"
"GRAMD1C"
"GRAMD1A"
"SMO"
"OSBPL7"
