"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM97",2162.20695437235,0.657915854375692,0.0897812113671933,7.32799039305566,2.33629462907471e-13,8.19502156992378e-13
"TGFBR1",2126.28301376242,0.0212016878270558,0.095889701775868,0.221104951151194,0.825010715201499,0.864837330794124
"RXRA",2071.39465615408,1.38355814256624,0.0924232770562307,14.969801836008,1.1566537726801e-50,9.80245732170286e-50
"STARD4",2071.28627874314,1.35044502882389,0.091852747605534,14.7022823380683,6.23231931850436e-49,5.14686345697498e-48
"NPC2",1956.44418945531,3.21958588743182,0.110343529480817,29.1778403553019,3.70564164641127e-187,1.05500249316791e-185
"SCP2",1947.35529315333,1.3560485819507,0.0953988509423977,14.2145169313359,7.44634978945364e-46,5.8459533423431e-45
"CAT",1930.16295706509,1.84728959570755,0.0969539187468235,19.0532741696743,6.1718462979334e-81,7.62652992290254e-80
"ERLIN2",1912.44570479798,1.00658835096377,0.0961292887715885,10.4711931589914,1.17156890403124e-25,6.17128923613616e-25
"SC5D",1829.94225654809,0.982370819347683,0.095476645044908,10.2891216892426,7.88927015172237e-25,4.05447799105055e-24
"NR1H2",1804.59365033481,1.12937664704925,0.0985634734951979,11.4583689778777,2.13497431522702e-30,1.25487654545734e-29
"PIP4K2A",1802.06254042152,1.98087929229832,0.0983235536252228,20.1465388430607,2.88600174593681e-90,3.92696082782155e-89
"FDPS",1791.630645028,0.426359414295141,0.116034039276178,3.6744339588174,0.000238377289113483,0.000493931149147269
"TSKU",1773.78269000262,1.99350405210884,0.10462773531894,19.0533040405776,6.16832504129458e-81,7.62652992290254e-80
"SCARB1",1731.20023833102,1.16444392276816,0.0979795692852738,11.8845584978824,1.42385426150248e-32,8.78372144145711e-32
"PRKAA1",1708.90602660347,0.513838230156915,0.103303757742771,4.97405168393184,6.55678153780217e-07,1.66414552820272e-06
"VPS4B",1685.9020388348,0.327882635711323,0.0993475677894727,3.30035896204463,0.00096561234323443,0.00188780415484273
"OSBPL1A",1660.37078260296,1.21489080428772,0.0998174841488684,12.1711222702811,4.42950035401055e-34,2.82380647568173e-33
"ERLIN1",1623.15350454407,0.645147929156413,0.106357704081376,6.06583166427511,1.31272568971681e-09,3.86130921617171e-09
"MBTPS2",1565.00885628128,-0.979297882141225,0.11325818693349,-8.64659684792865,5.30580105439838e-18,2.22897024802571e-17
"AACS",1556.07114024918,1.39032546470459,0.103151450093304,13.4784868603107,2.09356396626931e-41,1.52088809626444e-40
"STARD3NL",1439.1895483786,-1.0324250271078,0.106958154124044,-9.65260699909281,4.7921673097582e-22,2.27605235520103e-21
"STX12",1415.11612692496,0.897197820053816,0.105216187182136,8.52718430578278,1.49952856639868e-17,6.19947422779057e-17
"ACAA2",1390.84238143329,-0.99427702658773,0.11674570441134,-8.51660480016042,1.6429897547314e-17,6.7841869909521e-17
"OSBPL2",1390.27950376444,0.647599401471289,0.106344344412028,6.08964590502513,1.13160693227533e-09,3.34032367357798e-09
"MVK",1369.24336873844,0.856676363399815,0.106908946115415,8.01314010218546,1.11816138179893e-15,4.30903837250449e-15
"NUS1",1326.35156369384,-0.417219082167367,0.113618732113634,-3.67209767620087,0.000240567695136425,0.000498097583423113
"NSDHL",1288.38919782042,1.28991130769365,0.115820767522347,11.1371331349947,8.27400313645896e-29,4.68860177732674e-28
"STARD3",1288.31383014123,0.348777556149934,0.109083556031781,3.19734310869294,0.00138699839445235,0.00266714082509916
"APOD",1284.79594564492,14.1598432117869,1.44802018452431,9.77876093380457,1.38900528123149e-22,6.7164856095833e-22
"GRAMD1A",1261.90063416483,-0.818915335211673,0.121131171633403,-6.76056645179721,1.37453267225368e-11,4.46077693490616e-11
"OSBPL5",1222.52942320895,3.77563300459837,0.12822512307496,29.4453451402901,1.44414175654493e-190,4.20100627379247e-189
"RELCH",1184.08636809685,0.427051635582357,0.114895041883706,3.71688480704508,0.000201694347152474,0.000420749354702024
"PTCH1",1165.11724359229,-0.9440387145213,0.115791398948647,-8.152926064396,3.55222803221e-16,1.39547837023883e-15
"TGFB1",1082.89322665422,3.00420940369746,0.127721890301003,23.521491865,2.45858576712007e-122,4.4879266421118e-121
"SOAT1",1064.34879105699,0.431606148257442,0.118291634041679,3.64866164673463,0.000263610016142159,0.000543797401557976
"SIRT1",1040.56295534992,-1.09911871646149,0.144092488426287,-7.62786963057941,2.38664730732493e-14,8.73230594755632e-14
"LRP8",1007.68599278192,-0.378461020711637,0.121279069392566,-3.12057985443972,0.00180495352852006,0.00342517360084526
"PIP4P1",999.730105296891,0.989457128941513,0.12257641153664,8.07216589666397,6.90619499880688e-16,2.68153557460454e-15
"COMMD9",993.654785588194,0.48758810486683,0.12278347550364,3.97112154438385,7.15350694651634e-05,0.000155322001656404
"ACOX1",956.656665565385,0.374856808825486,0.123545475932095,3.03416054693512,0.00241206030857645,0.00451484168516976
"ACAT1",925.262162951385,-0.297738027803769,0.125379397545575,-2.3746965899684,0.0175633806562829,0.0292572172950364
"PMVK",905.224579342501,-1.31496030390497,0.13363806157202,-9.83971398893957,7.59263746703908e-23,3.70897471976272e-22
"APOL2",892.192598556847,3.06535436766519,0.137964936546848,22.2183581161167,2.28263541587677e-109,3.69256348994496e-108
"MYLIP",885.935672496509,1.86150004758158,0.131572058318039,14.1481411127727,1.91759398207145e-45,1.49491778228931e-44
"INHBA",869.548967271588,0.472252758986029,0.129486355461555,3.64712372436989,0.000265192248933108,0.000546948780136478
