"","Fibroblast_1","Fibroblast_2","SHSY5Y_1","SHSY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCA1",1656.64124300526,1500.37801892956,107.867139488179,106.075453669612,842.740463773152,-3.88321966837827,0.154543285446828,-25.127068168318,2.51742333508006e-139,4.3852223510769e-138
"ABCA2",2847.02653868671,2913.02972204896,2869.57191645502,2862.49992366403,2873.03202521368,-0.00703659412785412,0.0813621336890775,-0.0864848770405187,0.93108097739927,0.944031957503982
"ABCA5",730.641302929206,757.284520302364,117.047321572279,114.530743454871,429.87597206468,-2.68373397415838,0.185809896630827,-14.4434393582949,2.75732235407765e-47,1.85834773260535e-46
"ABCA7",437.603347208936,420.570278736918,227.209506581483,220.606197124484,326.497332412955,-0.938333244797027,0.198421757065226,-4.72898364914979,2.25646553065105e-06,4.82424604387934e-06
"ABCA8",72.9338912014894,90.3065015692768,0,0,40.8100981926916,-9.17661352155165,1.54012890352939,-5.95834121450636,2.5481106041585e-09,6.36802685418305e-09
"ABCG1",0,2.58018575912219,239.449749360283,239.054102110503,120.271009307477,7.52836505739513,1.06601252558887,7.06217317027907,1.63918524467227e-12,4.7427465409734e-12
"ABCG4",20.838254628997,9.03065015692768,48.9609711152016,49.1944132960521,32.0060722992946,1.71735442404885,0.671486527237479,2.55754114846372,0.0105415085506897,0.0165011042603607
"ABCG5",3.90717274293693,3.87027863868329,8.41516691042528,7.68662707750815,5.96981134238841,1.04987947982151,1.41892212213912,0.73991339160936,0.459352548128796,0.522268287415951
"ABCG8",1.30239091431231,0,1.53003034735005,1.53732541550163,1.092436669291,1.23916868037014,3.34791636040645,0.370131313620901,0.711284651438462,0.758632160263178
"ACOX1",1100.5203225939,1055.29597548098,833.101524132103,840.917002279391,957.458706121594,-0.364897281956324,0.122542169592891,-2.97772826422597,0.00290393317859273,0.00483680723470002
"ACSM3",13.0239091431231,6.45046439780549,8.41516691042528,9.99261520076059,9.47053891302862,-0.0808152999093934,1.12567994648114,-0.0717924310209318,0.94276709644859,0.951902762385284
"AKR1C1",881.718648989435,866.942415065057,37.4857435100762,29.209182894531,453.838997614775,-4.71224878874251,0.227606978282397,-20.7034460204288,3.22468159069328e-95,3.87600793604633e-94
"APOA1",2.60478182862462,0,0,0,0.651195457156155,-3.20616294597292,4.88215350673419,-0.656710802220886,0.511366887313928,NA
"APOA2",0,0,0.765015173675025,0.768662707750814,0.38341947035646,1.68530489777293,4.89226936254131,0.344483259788765,0.730482883291038,NA
