SYMBOL
ANAPC15
ANAPC15
ZNF207
ZNF207
ZNF207
LCMT1
inip-ints3-nabp1_human
inip-ints3-nabp2_human
md2l1_human-1
md1l1-md2l1_human
md1l1_human-1
MAP3K20
TAOK3
ZWINT
ZWINT
CDK5RAP3
CDK5RAP3
MUC1
RPA2
CHMP4C
CHMP4C
CHFR
CHFR
CHFR
PRKDC
RINT1
CDK2
TAOK2
NOP53
RPL26
PLK5
TRIM39
USP44
TEX14
TEX14
MAD2L1BP
PIDD1
VPS4A
TICRR
TICRR
TICRR
TICRR
NAE1
BRCC3
BRCC3
BRCC3
TP53
TP53
TOPBP1
TOPBP1
STK33
CDKN1B
CDKN1B
MRNIP
MRNIP
CDK1
RAD9A
TAOK1
DUSP1
BRSK1
FOXN3
CHEK2
CHEK2
CHEK2
CDKN1A
CDKN1A
CDKN1A
CDKN1A
CCNB1
PLK1
PLK1
CDC6
BRCA1
BRCA1
BRCA1
GML
NBN
NBN
HUS1
HUS1
UIMC1
UIMC1
UIMC1
UIMC1
UIMC1
RAD9B
GEN1
FOXO4
ZWILCH
ZWILCH
FBXO31
BUB1B
BUB1B
SOX4
IK
CCND1
WAC
DONSON
ATM
ATM
ATM
TIPIN
PPP1R10
CDC14B
FANCD2
CDK5RAP2
CDK5RAP2
BABAM2
MAD2L1
MAD2L1
MAD2L1
MAD2L1
XPC
ZNF830
ZNF830
ZNF830
PML
NABP2
NABP2
RFWD3
GIGYF2
CLSPN
CLSPN
CLSPN
CLSPN
SDE2
CRADD
CRADD
MRE11
MRE11
XRCC3
PLK3
PLK3
PLK3
RAD17
RAD17
ZFYVE19
ZFYVE19
TPR
TPR
TPR
FZR1
EME1
BLM
CENPF
TRIAP1
HMGA2
PCID2
EME2
AURKB
AURKB
BUB3
BUB1
BUB1
RPS27L
TRIP13
KLHL22
KLHL22
SETMAR
PABIR1
PABIR1
MAD1L1
MAD1L1
MAD1L1
DYNC1LI1
NEK11
NEK11
MAD2L2
CASP2
HUS1B
HUS1B
SYF2
NABP1
NABP1
MDC 1
SPDL1
CDT1
DTL
DTL
ATF2
KNTC1
KNTC1
TREX1
MUS81
PRAP1
PRAP1
PSMG2
BABAM1
BABAM1
BABAM1
BABAM1
TTK
MDM2
NDC80
CHEK1
CHEK1
INTS3
ZW10
ZW10
ZW10
ORC1
PLK2
GTSE1
APC
MSH2
ABRAXAS1
ABRAXAS1
ABRAXAS1
