"SYMBOL"
"SCARB1"
"HNF1A"
"CETP"
"A8K6C1"
"B4DMZ5"
"APOM"
"ABCA1"
"APOA1"
"APOE"
"APOA2"
"APOC2"
"APOC3"
"LCAT"
"APOA4"
"CLU"
"LIPC"
"CES1"
"ABCG1"
"Q5TZS4"
"ABCA5"
